id,uri,lemma,pos,morpho,principal_parts,irregular_forms,alternative_forms,pronunciation,prosody,validated
207999,9491,अधिप्रजम्,r,rp--------,,,,/ə.ˈd̪ʰip.ɹə.d͡ʑəm/,अधि-प्रजम्,0
208000,,अधिप्रज्ञम्,r,rp--------,,,,/ə.ˈd̪ʰip.ˈɹəd͡ʑ.ɲəm/,अधि-प्रज्ञम्,0
208001,,अधिप्रज्ञाशिक्षा,n,n-----f--ā,,,,/ə.ˈd̪ʰip.ˈɹəd͡ʑ.ɲɑː.ˈɕik.ʂɑː/,अधि-प्रज्ञा-शिक्षा,0
208002,157314,अधिप्रसू,v,v----d--2-,,,,/ə.ˈd̪ʰip.ɹə.suː/,अधि-प्र-सू,0
208003,9492,अधिप्रष्टियुग,n,n-----n--a,,,,/ə.ˈd̪ʰip.ˈɹəʂ.ʈi.ju.gə/,अ॔धि-प्रष्टि-युग,0
208004,,अधिपुरन्ध्रि,r,rp--------,,,,/ə.d̪ʰi.pu.ɹən.d̪ʰɹi/,अधि-पुरन्ध्रि,0
208005,9489,अधिपुरुष,n,n-----m--a,,,,/ə.d̪ʰi.pu.ɹu.ʂə/,अधि-पुरुष,0
208006,218929,अधिपा,n,n-----m--ā,,,,/ə.d̪ʰi.pɑː/,अधि-पा॔,0
208007,,अधिपाश,n,n-----m--a,,,,/ə.d̪ʰi.pɑː.ɕə/,अधिपाश,0
208008,,अधिपांसुल,a,ap----a--a,,,,/ə.d̪ʰi.pɑː̃.su.lə/,अधि-पांसुल,0
208009,9488,अधिपांशुल,a,ap----a--a,,,,/ə.d̪ʰi.pɑː.̃ɕu.lə/,अधि-पांशुल,0
208010,,अधिपाणि,r,rp--------,,,,/ə.d̪ʰi.pɑː.ɳi/,अधि-पाणि,0
208011,170710,अधिपूरुष,n,n-----m--a,,,,/ə.d̪ʰi.puː.ɹu.ʂə/,अधि-पूरुष,0
208012,,अधिपूतभृतम्,r,rp--------,,,,/ə.d̪ʰi.puː.t̪ə.bʱɹ̩.t̪əm/,अधि-पूत-भृतम्,0
208013,,अधिरजनि,r,rp--------,,,,/ə.d̪ʰi.ɹə.d͡ʑə.ni/,अधि-रजनि,0
208014,9511,अधिरज्जु,a,ap----a--u,,,,/ə.d̪ʰi.ˈɹəd͡ʑ.d͡ʑu/,अ॔धि-रज्जु,0
208016,9513,अधिरथ,n,n-----m--a,,,,/ə.d̪ʰi.ɹə.t̪ʰə/,अ॔धि-रथ,0
208017,9514,अधिरथ,n,n-----n--a,,,,/ə.d̪ʰi.ɹə.t̪ʰə/,अ॔धि-रथ,0
208018,9512,अधिरथ,a,ap----a--a,,,,/ə.d̪ʰi.ɹə.t̪ʰə/,अ॔धि-रथ,0
208019,9515,अधिरथ्यम्,r,rp--------,,,,/ə.d̪ʰi.ˈɹət̪ʰ.jəm/,अधि-रथ्यम्,0
208020,9527,अधिरोह,a,ap----a--a,,,,/ə.d̪ʰi.ɹoː.ɦə/,अधि-रोह,0
208021,9526,अधिरोह,n,n-----m--a,,,,/ə.d̪ʰi.ɹoː.ɦə/,अधि-रोह,0
208022,9528,अधिरोहण,n,n-----n--a,,,,/ə.d̪ʰi.ɹoː.ɦə.ɳə/,अधि-रो॔हण,0
208023,9529,अधिरोहणी,n,n-----f--ī,,,,/ə.d̪ʰi.ɹoː.ɦə.ɳiː/,अधि-रो॔हणी,0
208024,9530,अधिरोहिन्,a,ap----a--n,,,,/ə.d̪ʰi.ɹoː.ɦin/,अधि-रोहिन्,0
208025,9531,अधिरोहिणी,n,n-----f--ī,,,,/ə.d̪ʰi.ɹoː.ɦi.ɳiː/,अधि-रोहिणी,0
208026,9524,अधिरोपण,n,n-----n--a,,,,/ə.d̪ʰi.ɹoː.pə.ɳə/,अधि-रोपण,0
208027,,अधिरोपित,a,ap----a--a,,,,/ə.d̪ʰi.ɹoː.pi.t̪ə/,अधि-रोपित,0
208028,,अधिरोढव्य,n,n-----n--a,,,,/ə.d̪ʰi.ɹoː.ˈɖʰəʋ.jə/,अधि-रोढव्य,0
208029,157320,अधिरुह्,v,v----a--1-,,,,/ə.d̪ʰi.ɹuɦ/,अधि-रुह्,0
208030,9521,अधिरुक्म,a,ap----a--a,,,,/ə.d̪ʰi.ˈɹuk.mə/,अधि-रुक्म,0
208031,9516,अधिराज्,n,n-----m--c,,,,/ə.d̪ʰi.ɹɑːd͡ʑ/,अधि-राज्,0
208032,9517,अधिराज,n,n-----m--a,,,,/ə.d̪ʰi.ɹɑː.d͡ʑə/,अधि-राज॔,0
208033,,अधिराजन्,n,n-----m--n,,,,/ə.d̪ʰi.ɹɑː.d͡ʑən/,अधि-राजन्,0
208034,9519,अधिराज्य,n,n-----n--a,,,,/ə.d̪ʰi.ɹɑːd͡ʑ.jə/,अधि-राज्य,0
208035,9520,अधिराज्यभाज्,n,n-----m--c,,,,/ə.d̪ʰi.ɹɑːd͡ʑ.jə.bʱɑːd͡ʑ/,अधि-राज्य-भाज्,0
208036,,अधिराष्ट्र,n,n-----n--a,,,,/ə.d̪ʰi.ɹɑːʂ.ʈɹə/,अधि-राष्ट्र,0
208037,,अधिरूढ,a,ap----a--a,,,,/ə.d̪ʰi.ɹuː.ɖʰə/,अधि-रूढ,0
208038,,अधिरूढक,n,n-----m--a,,,,/ə.d̪ʰi.ɹuː.ɖʰə.kə/,अधि-रूढक,0
208039,,अधिरूढसमाधियोग,a,ap----a--a,,,,/ə.d̪ʰi.ɹuː.ɖʰə.sə.mɑː.d̪ʰi.joː.gə/,अधि-रूढ-समाधि-योग,0
208040,,अधिरूढि,n,n-----f--i,,,,/ə.d̪ʰi.ɹuː.ɖʰi/,अधि-रूढि,0
208041,,अधिरूढा,n,n-----f--ā,,,,/ə.d̪ʰi.ɹuː.ɖʰɑː/,अधि-रूढा,0
208042,,अधिरूढाकर्ण,a,ap----a--a,,,,/ə.d̪ʰi.ɹuː.ɖʰɑː.ˈkəɹ.ɳə/,अधिरूढा-क॔र्ण,0
208043,,अधिसंधा,v,v----a--3- v----d--3- v----a--1- v----d--1- v----a--2- v----d--4- v----a--4-,,,,/ə.d̪ʰi.sən.d̪ʰɑː/,अधि-सं-धा,0
208044,,अधिसंवस्,v,v----a--4-,,,,/ə.d̪ʰi.ˈsə̃.ʋəs/,अधि-सं-वस्,0
208045,157343,अधिसंवृत्,v,v----d--1-,,,,/ə.d̪ʰi.ˈsə̃.ʋɹ̩t̪/,अधि-सं-वृत्,0
208046,,अधिसेनापति,n,n-----m--i,,,,/ə.d̪ʰi.seː.nɑː.pə.t̪i/,अधि-सेनापति,0
208047,,अधिस्पर्ध्,v,v----d--1- v----a--1-,,,,/ə.ˈd̪ʰis.pəɹd̪ʰ/,अधि-स्पर्ध्,0
208048,157626,अधिस्पृश्,v,v----a--6-,,,,/ə.ˈd̪ʰis.pɹ̩ɕ/,अधि-स्पृश्,0
208049,157628,अधिस्रु,v,v----a--1-,,,,/ə.ˈd̪ʰis.ɹu/,अधि-स्रु,0
208050,,अधिस्त्रि,r,rp--------,,,,/ə.ˈd̪ʰis.t̪ɹi/,अधि-स्त्रि,0
208051,9578,अधिस्त्री,n,n-----f--ī,,,,/ə.ˈd̪ʰis.t̪ɹiː/,अधि-स्त्री,0
208052,,अधिस्यद,a,ap----a--a,,,,/ə.ˈd̪ʰis.jə.d̪ə/,अधि-स्यद,0
208053,157359,अधिसृप्,v,v----a--1-,,,,/ə.d̪ʰi.sɹ̩p/,अधि-सृप्,0
208054,7982,अधित्यका,n,n-----f--ā,,,,/ə.ˈd̪ʰit̪.jə.kɑː/,अधित्यका,0
208055,,अधिवच्,v,v----a--2- v----a--3- v----d--3-,,,,/ə.d̪ʰi.ʋət͡ɕ/,अधि-वच्,0
208056,9534,अधिवचन,n,n-----n--a,,,,/ə.d̪ʰi.ʋə.t͡ɕə.nə/,अधि-वचन,0
208057,,अधिवद्,v,v----a--1- v----d--1-,,,,/ə.d̪ʰi.ʋəd̪/,अधि-वद्,0
208058,9533,अधिवक्तृ,n,n-----m--r,,,,/ə.d̪ʰi.ˈʋək.t̪ɹ̩/,अधि-वक्तृ॔,0
208059,,अधिवक्षस्,r,rp--------,,,,/ə.d̪ʰi.ˈʋək.ʂəs/,अधि-वक्षस्,0
208060,,अधिवप्,v,v----a--1- v----d--1-,,,,/ə.d̪ʰi.ʋəp/,अधि-वप्,0
208061,,अधिवर्चस्,n,n-----n-sa,,,,/ə.d̪ʰi.ˈʋəɹ.t͡ɕəs/,अधिवर्चस्,0
208062,,अधिवर्जन,n,n-----n--a,,,,/ə.d̪ʰi.ˈʋəɹ.d͡ʑə.nə/,अधिवर्जन,0
208063,,अधिवर्तन,n,n-----n--a,,,,/ə.d̪ʰi.ˈʋəɹ.t̪ə.nə/,अधि-वर्तन,0
208064,,अधिवस्,v,v----a--4-,,,,/ə.d̪ʰi.ʋəs/,अधि-वस्,0
208066,,अधिवसति,n,n-----f--i,,,,/ə.d̪ʰi.ʋə.sə.t̪i/,अधि-वसति,0
208067,9537,अधिवस्त्र,a,ap----a--a,,,,/ə.d̪ʰi.ˈʋəs.t̪ɹə/,अ॔धि-वस्त्र,0
208068,9554,अधिवेदम्,r,rp--------,,,,/ə.d̪ʰi.ʋeː.d̪əm/,अधि-वेद॔म्,0
208069,9553,अधिवेदन,n,n-----n--a,,,,/ə.d̪ʰi.ʋeː.d̪ə.nə/,अधि-वेदन,0
208070,,अधिवेदनीया,n,n-----f--ā,,,,/ə.d̪ʰi.ʋeː.d̪ə.niː.jɑː/,अधि-वेदनीया,0
208071,,अधिवेद्या,n,n-----f--ā,,,,/ə.d̪ʰi.ʋeːd̪.jɑː/,अधि-वेद्या,0
208072,9555,अधिवेलम्,r,rp--------,,,,/ə.d̪ʰi.ʋeː.ləm/,अधि-वेलम्,0
208073,9551,अधिवेत्तव्या,n,n-----f--ā,,,,/ə.d̪ʰi.ʋeːt̪.ˈt̪əʋ.jɑː/,अधि-वेत्तव्या,0
208074,9552,अधिवेत्तृ,n,n-----m--r,,,,/ə.d̪ʰi.ʋeːt̪.t̪ɹ̩/,अधि-वेत्तृ,0
208075,,अधिविद्,v,v----d--7-,,,,/ə.d̪ʰi.ʋid̪/,अधि-विद्,0
208076,,अधिविधा,v,v----a--3- v----d--3- v----a--1- v----d--1- v----a--2- v----d--4- v----a--4-,,,,/ə.d̪ʰi.ʋi.d̪ʰɑː/,अधि-वि-धा,0
208077,,अधिविद्यम्,r,rp--------,,,,/ə.d̪ʰi.ˈʋid̪.jəm/,अधि-विद्यम्,0
208078,9549,अधिविज्ञान,n,n-----n--a,,,,/ə.d̪ʰi.ˈʋid͡ʑ.ɲɑː.nə/,अधि-विज्ञान,0
208079,9548,अधिविकर्तन,n,n-----n--a,,,,/ə.d̪ʰi.ʋi.ˈkəɹ.t̪ə.nə/,अधि-वि-क॔र्तन,0
208080,,अधिविक्रम्,v,v----a--1- v----d--1- v----a--4- v----d--4-,,,,/ə.d̪ʰi.ˈʋik.ɹəm/,अधि-वि-क्रम्,0
208081,9550,अधिविन्ना,n,n-----f--ā,,,,/ə.d̪ʰi.ʋin.nɑː/,अधि-विन्ना,0
208082,,अधिविराज्,v,v----a--1- v----d--1-,,,,/ə.d̪ʰi.ʋi.ɹɑːd͡ʑ/,अधि-वि-राज्,0
208083,,अधिविवाहम्,r,rp--------,,,,/ə.d̪ʰi.ʋi.ʋɑː.ɦəm/,अधि-विवाहम्,0
208084,,अधिवियत्,v,v----d--1- v----a--1- v----d--0- v----a--0-,,,,/ə.d̪ʰi.ʋi.jət̪/,अधि-वि-यत्,0
208085,,अधिविश्,v,v----a--6- v----d--6-,,,,/ə.d̪ʰi.ʋiɕ/,अधि-विश्,0
208086,,अधिव्रत,n,n-----n--a,,,,/ə.ˈd̪ʰiʋ.ɹə.t̪ə/,अधिव्रत॔,0
208087,,अधिव्यतिक्रम,n,n-----m--a,,,,/ə.ˈd̪ʰiʋ.jə.ˈt̪ik.ɹə.mə/,अधि-व्यतिक्रम,0
208088,,अधिव्ये,v,v----a--1- v----d--1-,,,,/ə.ˈd̪ʰiʋ.jeː/,अधि-व्ये,0
208089,9536,अधिवाद,n,n-----m--a,,,,/ə.d̪ʰi.ʋɑː.d̪ə/,अधि-वाद॔,0
208090,,अधिवाह,n,n-----m--a,,,,/ə.d̪ʰi.ʋɑː.ɦə/,अधि-वाह,0
208091,9547,अधिवाहन,n,n-----m--a,,,,/ə.d̪ʰi.ʋɑː.ɦə.nə/,अधि-वाहन,0
276852,,खु,v,v----d--1-,,,,/kʰu/,खु,0
208092,,अधिवाज्यकुलाद्य,n,n-----m--a,,,,/ə.d̪ʰi.ʋɑːd͡ʑ.jə.ku.lɑːd̪.jə/,अधिवाज्य-कुलाद्य,0
208093,9535,अधिवाक,n,n-----m--a,,,,/ə.d̪ʰi.ʋɑː.kə/,अधि-वाक॔,0
208094,,अधिवास्,v,v----a--0-,,,,/ə.d̪ʰi.ʋɑːs/,अधि-वास्,0
208095,9539,अधिवास,n,n-----m--a,,,,/ə.d̪ʰi.ʋɑː.sə/,अधि-वास,0
208097,9539,अधिवास,n,n-----m--a,,,,/ə.d̪ʰi.ʋɑː.sə/,अधि-वास॔,0
208098,9540,अधिवासभूमि,n,n-----f--i,,,,/ə.d̪ʰi.ʋɑː.sə.bʱuː.mi/,अधि-वास-भूमि,0
208099,9541,अधिवासन,n,n-----n--a,,,,/ə.d̪ʰi.ʋɑː.sə.nə/,अधि-वासन,0
208101,169677,अधिवासना,n,n-----f--ā,,,,/ə.d̪ʰi.ʋɑː.sə.nɑː/,अधिवासना,0
208102,,अधिवासनीय,a,ap----a--a,,,,/ə.d̪ʰi.ʋɑː.sə.niː.jə/,अधिवासनीय,0
208103,9542,अधिवासिन्,a,ap----a--n,,,,/ə.d̪ʰi.ʋɑː.sin/,अधि-वासिन्,0
208104,9546,अधिवासित,a,ap----a--a,,,,/ə.d̪ʰi.ʋɑː.si.t̪ə/,अधि-वासित,0
208105,9543,अधिवासिता,n,n-----f--ā,,,,/ə.d̪ʰi.ʋɑː.si.t̪ɑː/,अधि-वासि-ता,0
208106,,अधिवीर,n,n-----m--a,,,,/ə.d̪ʰi.ʋiː.ɹə/,अधि-वीर,0
208107,9556,अधिवीत,a,ap----a--a,,,,/ə.d̪ʰi.ʋiː.t̪ə/,अधि-वीत,0
208108,,अधिवृध्,v,v----d--1- v----a--1- v----a--0-,,,,/ə.d̪ʰi.ʋɹ̩d̪ʰ/,अधि-वृध्,0
208109,,अधिवृज्,v,v----a--1- v----a--7- v----d--2-,,,,/ə.d̪ʰi.ʋɹ̩d͡ʑ/,अधि-वृज्,0
208110,,अधिवृक्षसूर्ये,r,rp--------,,,,/ə.d̪ʰi.ˈʋɹ̩k.ʂə.suːɹ.jeː/,अधि-वृक्ष-सूर्ये,0
208111,157333,अधिवृत्,v,v----d--1-,,,,/ə.d̪ʰi.ʋɹ̩t̪/,अधि-वृत्,0
208112,9509,अधियज्ञ,n,n-----m--a,,,,/ə.d̪ʰi.ˈjəd͡ʑ.ɲə/,अधि-यज्ञ,0
208113,9510,अधियज्ञ,a,ap----a--a,,,,/ə.d̪ʰi.ˈjəd͡ʑ.ɲə/,अधि-यज्ञ,0
208114,,अधियज्ञम्,r,rp--------,,,,/ə.d̪ʰi.ˈjəd͡ʑ.ɲəm/,अधि-यज्ञ॔म्,0
208115,,अधियम्,v,v----a--1- v----d--1-,,,,/ə.d̪ʰi.jəm/,अधि-यम्,0
208116,,अधियत्,v,v----d--1- v----a--1- v----d--0- v----a--0-,,,,/ə.d̪ʰi.jət̪/,अधि-यत्,0
208117,,अधियोग,n,n-----m--a,,,,/ə.d̪ʰi.joː.gə/,अधि-योग,0
208118,,अधियुज्,v,v----a--7- v----d--7-,,,,/ə.d̪ʰi.jud͡ʑ/,अधि-युज्,0
208119,157297,अधिया,v,v----a--2-,,,,/ə.d̪ʰi.jɑː/,अधि-या,0
208120,9557,अधिशस्त,a,ap----a--a,,,,/ə.d̪ʰi.ˈɕəs.t̪ə/,अधि-शस्त,0
208121,9558,अधिशय,n,n-----m--a,,,,/ə.d̪ʰi.ɕə.jə/,अधि-शय,0
208122,9559,अधिशयन,a,ap----a--a,,,,/ə.d̪ʰi.ɕə.jə.nə/,अधि-शयन,0
208123,9560,अधिशयित,a,ap----a--a,,,,/ə.d̪ʰi.ɕə.ji.t̪ə/,अधि-शयित,0
208124,,अधिशिरस्,r,rp--------,,,,/ə.d̪ʰi.ɕi.ɹəs/,अधि-शिरस्,0
208125,,अधिशिरोधरम्,r,rp--------,,,,/ə.d̪ʰi.ɕi.ɹoː.d̪ʰə.ɹəm/,अधि-शिरोधरम्,0
208126,9561,अधिश्रय,n,n-----m--a,,,,/əd̪ʰiɕɹəjə/,अधि-श्रय,0
208127,9562,अधिश्रयण,n,n-----n--a,,,,/əd̪ʰiɕɹəjəɳə/,अधि-श्रयण,0
208128,9563,अधिश्रयणी,n,n-----f--ī,,,,/əd̪ʰiɕɹəjəɳiː/,अधि-श्रयणी,0
208129,9564,अधिश्रयणीय,a,ap----a--a,,,,/əd̪ʰiɕɹəjəɳiːjə/,अधि-श्रयणीय,0
208130,,अधिश्रि,v,v----a--1- v----d--1-,,,,/əd̪ʰiɕɹi/,अधि-श्रि,0
208131,9565,अधिश्रित,a,ap----a--a,,,,/əd̪ʰiɕɹit̪ə/,अधि-श्रित,0
208132,,अधिश्रोत्रम्,r,rp--------,,,,/əd̪ʰiɕɹoːt̪ɹəm/,अधि-श्रोत्रम्,0
208133,,अधिश्री,a,ap----a--ī,,,,/əd̪ʰiɕɹiː/,अधि-श्री,0
208134,,अधिशी,v,v----d--4-,,,,/ə.d̪ʰi.ɕiː/,अधि-शी,0
338041,,रभ्,v,v----d--1-,,,,/ɹəbʱ/,रभ्,0
208135,,अधिशीलशिक्षा,n,n-----f--ā,,,,/ə.d̪ʰi.ɕiː.lə.ˈɕik.ʂɑː/,अधिशील-शिक्षा,0
208136,9567,अधिषवण,a,ap----a--a,,,,/ə.d̪ʰi.ʂə.ʋə.ɳə/,अधि-ष॔वण,0
208137,9566,अधिषवण,n,n-----n--a,,,,/ə.d̪ʰi.ʂə.ʋə.ɳə/,अधि-ष॔वण,0
208138,,अधिषवणफलक,n,n-----n--a,,,,/ə.d̪ʰi.ʂə.ʋə.ɳə.pʰə.lə.kə/,अधि-षवण-फलक,0
208139,9568,अधिषवण्य,n,n-----m--a,,,,/ə.d̪ʰi.ʂə.ˈʋəɳ.jə/,अधि-षवण्य॔,0
208140,,अधिष्कन्द्,v,v----a--1- v----d--1-,,,,/ə.ˈd̪ʰiʂ.kənd̪/,अधि-ष्कन्द्,0
208141,9569,अधिष्कन्ना,n,n-----f--ā,,,,/ə.ˈd̪ʰiʂ.kən.nɑː/,अ॔धि-ष्कन्ना,0
208142,,अधिषु,v,v----a--0-,,,,/ə.d̪ʰi.ʂu/,अधि-षु,0
208143,157358,अधिष्वन्,v,v----a--1-,,,,/ə.ˈd̪ʰiʂ.ʋən/,अधि-ष्वन्,0
208144,,अधिषादम्,r,rp--------,,,,/ə.d̪ʰi.ʂɑː.d̪əm/,अधिषादम्,0
208145,,अधिष्ठेय,a,ap----a--a,,,,/ə.ˈd̪ʰiʂ.ʈʰeː.jə/,अधि-ष्ठेय,0
208146,,अधिष्ठित,a,ap----a--a,,,,/ə.ˈd̪ʰiʂ.ʈʰi.t̪ə/,अधि-ष्ठित,0
208147,,अधिष्ठा,v,v----a--1- v----d--1-,,,,/ə.ˈd̪ʰiʂ.ʈʰɑː/,अधि-ष्ठा,0
208148,9572,अधिष्ठान,n,n-----n--a,,,,/ə.ˈd̪ʰiʂ.ʈʰɑː.nə/,अधि-ष्ठा॔न,0
208149,9573,अधिष्ठानदेह,n,n-----n--a,,,,/ə.ˈd̪ʰiʂ.ʈʰɑː.nə.d̪eː.ɦə/,अधि-ष्ठा॔न-देह,0
208150,9574,अधिष्ठानशरीर,n,n-----n--a,,,,/ə.ˈd̪ʰiʂ.ʈʰɑː.nə.ɕə.ɹiː.ɹə/,अधि-ष्ठा॔न-शरीर,0
208151,9570,अधिष्ठातृ,a,ap----a--r,,,,/ə.ˈd̪ʰiʂ.ʈʰɑː.t̪ɹ̩/,अधि-ष्ठातृ॔,0
208153,9571,अधिष्ठातृ,n,n-----m--r,,,,/ə.ˈd̪ʰiʂ.ʈʰɑː.t̪ɹ̩/,अधि-ष्ठातृ॔,0
208156,9575,अधिष्ठायक,a,ap----a--a,,,,/ə.ˈd̪ʰiʂ.ʈʰɑː.jə.kə/,अधि-ष्ठायक,0
208157,7876,अधोबन्धन,n,n-----n--a,,,,/ə.d̪ʰoː.bən.d̪ʰə.nə/,अधो-बन्धन,0
208158,7877,अधोभक्त,n,n-----n--a,,,,/ə.d̪ʰoː.ˈbʱək.t̪ə/,अधो-भक्त,0
208159,7878,अधोभव,a,ap----a--a,,,,/ə.d̪ʰoː.bʱə.ʋə/,अधो-भव,0
208160,7881,अधोभुवन,n,n-----n--a,,,,/ə.d̪ʰoː.bʱu.ʋə.nə/,अधो-भुवन,0
208161,7879,अधोभाग,n,n-----m--a,,,,/ə.d̪ʰoː.bʱɑː.gə/,अधो-भाग,0
208162,,अधोभागदोषहर,a,ap----a--a,,,,/ə.d̪ʰoː.bʱɑː.gə.d̪oː.ʂə.ɦə.ɹə/,अधो-भाग-दोष-हर,0
208163,7882,अधोभूमि,n,n-----f--i,,,,/ə.d̪ʰoː.bʱuː.mi/,अधो-भूमि,0
208164,,अधोबाण,n,n-----m--a,,,,/ə.d̪ʰoː.bɑː.ɳə/,अधो-बाण,0
208165,7870,अधोदेश,n,n-----m--a,,,,/ə.d̪ʰoː.d̪eː.ɕə/,अधो-देश,0
208166,7867,अधोदिश्,n,n-----f--c,,,,/ə.d̪ʰoː.d̪iɕ/,अधो-दिश्,0
208167,7871,अधोद्वार,n,n-----n--a,,,,/ə.d̪ʰoːd̪.ʋɑː.ɹə/,अधो-द्वार,0
208168,7866,अधोदारु,n,n-----n--u,,,,/ə.d̪ʰoː.d̪ɑː.ɹu/,अधो-दारु,0
208169,,अधोदृष्टि,a,ap----a--i,,,,/ə.d̪ʰoː.ˈd̪ɹ̩ʂ.ʈi/,अधो-दृष्टि,0
208170,,अधोदृष्टि,n,n-----f--i,,,,/ə.d̪ʰoː.ˈd̪ɹ̩ʂ.ʈi/,अधो-दृष्टि,0
208171,,अधोगम,n,n-----m--a,,,,/ə.d̪ʰoː.gə.mə/,अधो-गम,0
208172,,अधोगमन,n,n-----n--a,,,,/ə.d̪ʰoː.gə.mə.nə/,अधो-गमन,0
208173,,अधोगत,a,ap----a--a,,,,/ə.d̪ʰoː.gə.t̪ə/,अधो-गत,0
208174,7860,अधोगति,a,ap----a--i,,,,/ə.d̪ʰoː.gə.t̪i/,अधो-गति,0
208175,7857,अधोगति,n,n-----f--i,,,,/ə.d̪ʰoː.gə.t̪i/,अधो-गति,0
208176,7862,अधोघण्टा,n,n-----f--ā,,,,/ə.d̪ʰoː.ˈgʰəɳ.ʈɑː/,अधो-घण्टा,0
208177,168532,अधोगामिन्,a,ap----a--n,,,,/ə.d̪ʰoː.gɑː.min/,अधो-गामिन्,0
208178,7865,अधोजिह्विका,n,n-----f--ā,,,,/ə.d̪ʰoː.ˈd͡ʑiɦ.ʋi.kɑː/,अधो-जिह्विका,0
208179,7864,अधोजानु,r,rp--------,,,,/ə.d̪ʰoː.d͡ʑɑː.nu/,अधो-जानु॔,0
208180,,अधोक्ष,a,ap----a--a,,,,/ə.d̪ʰoːk.ʂə/,अधो-ऽक्ष॔,0
208181,7855,अधोक्षज,n,n-----m--a,,,,/ə.d̪ʰoːk.ʂə.d͡ʑə/,अधो-ऽक्ष-ज,0
208182,7853,अधोक्षम्,r,rp--------,,,,/ə.d̪ʰoːk.ʂəm/,अधो-ऽक्षम्,0
208183,7854,अधोक्षेण,r,rp--------,,,,/ə.d̪ʰoːk.ʂeː.ɳə/,अधो-ऽक्षेण,0
208184,7890,अधोलम्ब,n,n-----m--a,,,,/ə.d̪ʰoː.ləm.bə/,अधो-लम्ब,0
208185,7891,अधोलोक,n,n-----m--a,,,,/ə.d̪ʰoː.loː.kə/,अधो-लोक,0
208186,7883,अधोमर्मन्,n,n-----n--n,,,,/ə.d̪ʰoːməɹ.mən/,अधो-मर्मन्,0
208187,,अधोमयूख,a,ap----a--a,,,,/ə.d̪ʰoːmə.juː.kʰə/,अधो-मयूख,0
208188,7885,अधोमुख,n,n-----m--a,,,,/ə.d̪ʰoːmu.kʰə/,अधो-मुख,0
208190,,अधोमुख,n,n-----n--a,,,n-----f--ā=अधोमुखआ n-----f--ī=अधोमुखई,/ə.d̪ʰoːmu.kʰə/,अधो-मुख,0
208191,7886,अधोमुखा,n,n-----f--ā,,,,/ə.d̪ʰoːmu.kʰɑː/,अधो-मुखा,0
208192,7873,अधोनिलय,n,n-----m--a,,,,/ə.d̪ʰoː.ni.lə.jə/,अधो-निलय,0
208193,,अधोनिवीत,a,ap----a--a,,,,/ə.d̪ʰoː.ni.ʋiː.t̪ə/,अधो-निवीत,0
208194,7872,अधोनाभि,r,rp--------,,,,/ə.d̪ʰoː.nɑː.bʱi/,अधो-नाभि॔,0
208195,171263,अधोनापित,n,n-----m--a,,,,/ə.d̪ʰoː.nɑː.pi.t̪ə/,अधो-नापित,0
208196,,अधोनीवी,n,n-----f--ī,,,,/ə.d̪ʰoː.niː.ʋiː/,अधो-नीवी,0
208197,7875,अधोपहास,n,n-----m--a,,,,/ə.d̪ʰoː.pə.ɦɑː.sə/,अधोपहास,0
208198,7874,अधोपर,n,n-----n--a,,,,/ə.d̪ʰoː.pə.ɹə/,अधो-ऽपर,0
208199,7888,अधोरक्तपित्त,n,n-----n--a,,,,/ə.d̪ʰoː.ˈɹək.t̪ə.ˈpit̪.t̪ə/,अधो-रक्त-पित्त,0
208200,7889,अधोराम,n,n-----m--a,,,,/ə.d̪ʰoː.ɹɑː.mə/,अधो॔-राम,0
208201,,अधोस्रपित्त,n,n-----n--a,,,,/ə.d̪ʰoːs.ɹə.ˈpit̪.t̪ə/,अधो-ऽस्र-पित्त,0
208202,,अधोवदन,a,ap----a--a,,,,/ə.d̪ʰoː.ʋə.d̪ə.nə/,अधो-वदन,0
208203,7892,अधोवर्चस्,a,ap----a-sa,,,,/ə.d̪ʰoː.ˈʋəɹ.t͡ɕəs/,अधो॔-वर्चस्,0
