7,अयुताध्यापक,n,n-----m--a,,,,/ə.ju.t̪ɑːd̪ʰ.jɑː.pə.kə/,अयुताध्यापक,0
228094,48848,भद्रस्वप्न,n,n-----m--a,,,,/ˈbʱəd̪.ˈɹəs.ˈʋəp.nə/,भद्र॔-स्वप्न,0
228095,48845,भद्रसालवन,n,n-----n--a,,,,/ˈbʱəd̪.ɹə.sɑː.lə.ʋə.nə/,भद्र॔-साल-वन,0
228096,48843,भद्रसामन्,n,n-----m--n,,,,/ˈbʱəd̪.ɹə.sɑː.mən/,भद्र॔-सामन्,0
228097,48844,भद्रसार,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.sɑː.ɹə/,भद्र॔-सार,0
228098,48761,भद्रतर,a,ap----a--a,,,,/ˈbʱəd̪.ɹə.t̪ə.ɹə/,भद्र॔-तर,0
228099,48762,भद्रतरुणी,n,n-----f--ī,,,,/ˈbʱəd̪.ɹə.t̪ə.ɹu.ɳiː/,भद्र॔-तरुणी,0
228100,48763,भद्रतस्,r,rp--------,,,,/ˈbʱəd̪.ɹə.t̪əs/,भद्र॔-त॔स्,0
228101,48766,भद्रतुरग,n,n-----n--a,,,,/ˈbʱəd̪.ɹə.t̪u.ɹə.gə/,भद्र॔-तुरग,0
228102,48765,भद्रतुङ्ग,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.t̪uŋ.gə/,भद्र॔-तुङ्ग,0
228104,48764,भद्रता,n,n-----f--ā,,,,/ˈbʱəd̪.ɹə.t̪ɑː/,भद्र॔-ता,0
228105,48873,भद्रौदनी,n,n-----f--ī,,,,/ˈbʱəd̪.ˈɹəौ.d̪ə.niː/,भद्रौदनी,0
228106,48816,भद्रवदन,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.ʋə.d̪ə.nə/,भद्र॔-वदन,0
228107,48819,भद्रवल्लिका,n,n-----f--ā,,,,/ˈbʱəd̪.ɹə.ˈʋəl.li.kɑː/,भद्र॔-वल्लिका,0
228108,48820,भद्रवल्ली,n,n-----f--ī,,,,/ˈbʱəd̪.ɹə.ˈʋəl.liː/,भद्र॔-वल्ली,0
228109,48817,भद्रवर्गीय,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.ˈʋəɹ.giː.jə/,भद्र॔-वर्गीय,0
228110,48818,भद्रवर्मन्,n,n-----m--n,,,,/ˈbʱəd̪.ɹə.ˈʋəɹ.mən/,भद्र॔-वर्मन्,0
228111,48821,भद्रवसन,n,n-----n--a,,,,/ˈbʱəd̪.ɹə.ʋə.sə.nə/,भद्र॔-वसन,0
228112,48814,भद्रवत्,a,ap----a--c,,,,/ˈbʱəd̪.ɹə.ʋət̪/,भद्र॔-वत्,0
228113,,भद्रवत्,n,n-----n--c,,,,/ˈbʱəd̪.ɹə.ʋət̪/,भद्र॔-वत्,0
228115,48815,भद्रवती,n,n-----f--ī,,,,/ˈbʱəd̪.ɹə.ʋə.t̪iː/,भद्र॔-वती॔,0
228119,48813,भद्रवट,n,n-----n--a,,,,/ˈbʱəd̪.ɹə.ʋə.ʈə/,भद्र॔-वट,0
228120,,भद्रवेणु,n,n-----m--u,,,,/ˈbʱəd̪.ɹə.ʋeː.ɳu/,भद्र॔-वेणु,0
228121,48827,भद्रविहार,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.ʋi.ɦɑː.ɹə/,भद्र॔-विहार,0
228122,48825,भद्रविन्द,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.ʋin.d̪ə/,भद्र॔-विन्द,0
228123,48826,भद्रविराज्,n,n-----f--c,,,,/ˈbʱəd̪.ɹə.ʋi.ɹɑːd͡ʑ/,भद्र॔-विराज्,0
228124,48828,भद्रव्रात,a,ap----a--a,,,,/ˈbʱəd̪.ˈɹəʋ.ɹɑː.t̪ə/,भद्र॔-व्रात,0
228125,48822,भद्रवाच्,a,ap----a--c,,,,/ˈbʱəd̪.ɹə.ʋɑːt͡ɕ/,भद्र॔-वाच्,0
228126,48823,भद्रवाच्य,n,n-----n--a,,,,/ˈbʱəd̪.ɹə.ʋɑːt͡ɕ.jə/,भद्र॔-वा॔च्य,0
228127,,भद्रवादिन्,a,ap----a--n,,,,/ˈbʱəd̪.ɹə.ʋɑː.d̪in/,भद्र॔-वादि॔न्,0
228128,48801,भद्रयव,n,n-----n--a,,,,/ˈbʱəd̪.ɹə.jə.ʋə/,भद्र॔-यव,0
228129,48803,भद्रयोग,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.joː.gə/,भद्र॔-योग,0
228130,,भद्रया,r,rp--------,,,,/ˈbʱəd̪.ɹə.jɑː/,भद्र॔या,0
228131,48802,भद्रयान,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.jɑː.nə/,भद्र॔-यान,0
228132,,भद्रयानीय,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.jɑː.niː.jə/,भद्र॔-यानीय,0
228133,48829,भद्रशर्मन्,n,n-----m--n,,,,/ˈbʱəd̪.ɹə.ˈɕəɹ.mən/,भद्र॔-शर्मन्,0
228134,48834,भद्रशौनक,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.ˈɕəौ.nə.kə/,भद्र॔-शौनक,0
228135,48831,भद्रशिला,n,n-----f--ā,,,,/ˈbʱəd̪.ɹə.ɕi.lɑː/,भद्र॔-शिला,0
228136,48833,भद्रशोचि,a,ap----a--i,,,,/ˈbʱəd̪.ɹə.ɕoː.t͡ɕi/,भद्र॔-शोचि,0
228137,48836,भद्रश्रवस्,n,n-----m-sa,,,,/bʱəd̪ɹəɕɹəʋəs/,भद्र॔-श्रवस्,0
228138,48835,भद्रश्रय,n,n-----n--a,,,,/bʱəd̪ɹəɕɹəjə/,भद्र॔-श्रय,0
228139,48840,भद्रश्रेण्य,n,n-----m--a,,,,/bʱəd̪ɹəɕɹeːɳjə/,भद्र॔-श्रेण्य,0
228140,48837,भद्रश्रिय,n,n-----n--a,,,,/bʱəd̪ɹəɕɹijə/,भद्र॔-श्रिय,0
228141,48839,भद्रश्रुत्,a,ap----a--c,,,,/bʱəd̪ɹəɕɹut̪/,भद्र॔-श्रु॔त्,0
228142,,भद्रश्री,n,n-----m--ī,,,,/bʱəd̪ɹəɕɹiː/,भद्र॔-श्री,0
228143,48838,भद्रश्री,n,n-----f--ī,,,,/bʱəd̪ɹəɕɹiː/,भद्र॔-श्री,0
228144,48830,भद्रशाख,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.ɕɑː.kʰə/,भद्र॔-शाख,0
228145,48832,भद्रशील,n,n-----m--a,,,,/ˈbʱəd̪.ɹə.ɕiː.lə/,भद्र॔-शील,0
228146,221271,भद्रंकर,n,n-----n--a,,,,/ˈbʱəd̪.ɹəŋ.kə.ɹə/,भद्र॔-ं-कर,0
228147,,भद्रंकर,n,n-----m--a,,,,/ˈbʱəd̪.ɹəŋ.kə.ɹə/,भद्र॔-ं-कर,0
228148,,भद्रंकर,a,ap----a--a,,,,/ˈbʱəd̪.ɹəŋ.kə.ɹə/,भद्र॔-ं-कर,0
228150,,भद्रंकरण,a,ap----a--a,,,,/ˈbʱəd̪.ɹəŋ.kə.ɹə.ɳə/,भद्र॔-ं-करण,0
228151,,भद्रंयिका,n,n-----f--ā,,,,/ˈbʱəd̪.ˈɹə̃.ji.kɑː/,भद्रंयिका,0
228152,,भद्रंया,n,n-----f--ā,,,,/ˈbʱəd̪.ˈɹə̃.jɑː/,भद्रंया,0
228153,48841,भद्रषष्ठी,n,n-----f--ī,,,,/ˈbʱəd̪.ɹə.ˈʂəʂ.ʈʰiː/,भद्र॔-षष्ठी,0
228154,48869,भद्रेन्द्र,n,n-----m--a,,,,/ˈbʱəd̪.ɹeːn.d̪ɹə/,भद्रेन्द्र,0
228155,48885,भद्रेश,n,n-----m--a,,,,/ˈbʱəd̪.ɹeː.ɕə/,भद्रेश,0
228156,48886,भद्रेश्वर,n,n-----m--a,,,,/bʱəd̪ɹeːɕʋəɹə/,भद्रेश्वर,0
228157,48891,भद्रिक,n,n-----m--a,,,,/ˈbʱəd̪.ɹi.kə/,भद्रिक,0
228159,48876,भद्रिका,n,n-----f--ā,,,,/ˈbʱəd̪.ɹi.kɑː/,भद्रिका,0
228161,48892,भद्रिण,n,n-----m--a,,,,/ˈbʱəd̪.ɹi.ɳə/,भद्रिण,0
228162,48871,भद्रोदय,n,n-----n--a,,,,/ˈbʱəd̪.ɹoː.d̪ə.jə/,भद्रोदय,0
228163,48872,भद्रोपवासव्रत,n,n-----n--a,,,,/ˈbʱəd̪.ɹoː.pə.ʋɑː.ˈsəʋ.ɹə.t̪ə/,भद्रोपवास-व्रत,0
228165,48732,भद्रा,n,n-----f--ā,,,,/ˈbʱəd̪.ɹɑː/,भद्रा,0
228173,48732,भद्रा,n,n-----f--ā,,,,/ˈbʱəd̪.ɹɑː/,भद्रा॔,0
228178,,भद्रा,r,rp--------,,,,/ˈbʱəd̪.ɹɑː/,भद्रा,0
228189,,भद्राभद्र,a,ap----a--a,,,,/ˈbʱəd̪.ɹɑː.ˈbʱəd̪.ɹə/,भद्रा॔भद्र,0
228190,48868,भद्राह,n,n-----n--a,,,,/ˈbʱəd̪.ɹɑː.ɦə/,भद्राह॔,0
228191,48887,भद्राकरण,n,n-----n--a,,,,/ˈbʱəd̪.ɹɑː.kə.ɹə.ɳə/,भद्रा-करण,0
228193,48850,भद्राकार,a,ap----a--a,,,,/ˈbʱəd̪.ɹɑː.kɑː.ɹə/,भद्राकार,0
228194,,भद्राकृ,v,v----a--8-,,,,/ˈbʱəd̪.ɹɑː.kɹ̩/,भद्रा-कृ,0
228195,48851,भद्राकृति,a,ap----a--i,,,,/ˈbʱəd̪.ɹɑː.kɹ̩.t̪i/,भद्राकृति,0
228196,48852,भद्राक्ष,n,n-----m--a,,,,/ˈbʱəd̪.ɹɑːk.ʂə/,भद्राक्ष,0
228197,48889,भद्रालपत्त्रिका,n,n-----f--ā,,,,/ˈbʱəd̪.ɹɑː.lə.ˈpət̪.t̪ɹi.kɑː/,भद्राल-पत्त्रिका,0
228198,48890,भद्राली,n,n-----f--ī,,,,/ˈbʱəd̪.ɹɑː.liː/,भद्राली,0
228199,48883,भद्रामहिमन्,n,n-----m--n,,,,/ˈbʱəd̪.ɹɑː.mə.ɦi.mən/,भद्रा-महिमन्,0
228200,48882,भद्रानगर,n,n-----n--a,,,,/ˈbʱəd̪.ɹɑː.nə.gə.ɹə/,भद्रा-नगर,0
228201,48855,भद्रानन्द,n,n-----m--a,,,,/ˈbʱəd̪.ɹɑː.nən.d̪ə/,भद्रानन्द,0
228202,48888,भद्रारक,n,n-----m--a,,,,/ˈbʱəd̪.ɹɑː.ɹə.kə/,भद्रारक,0
228203,48867,भद्रासन,n,n-----n--a,,,,/ˈbʱəd̪.ɹɑː.sə.nə/,भद्रासन,0
228204,48854,भद्रात्मज,n,n-----m--a,,,,/ˈbʱəd̪.ɹɑːt̪.mə.d͡ʑə/,भद्रात्मज,0
228205,48862,भद्रावह,a,ap----a--a,,,,/ˈbʱəd̪.ɹɑː.ʋə.ɦə/,भद्रावह,0
228206,48863,भद्रावह,n,n-----n--a,,,,/ˈbʱəd̪.ɹɑː.ʋə.ɦə/,भद्रावह,0
228207,48860,भद्रावकाशा,n,n-----f--ā,,,,/ˈbʱəd̪.ɹɑː.ʋə.kɑː.ɕɑː/,भद्रावकाशा,0
228208,48861,भद्रावती,n,n-----f--ī,,,,/ˈbʱəd̪.ɹɑː.ʋə.t̪iː/,भद्रा-वती,0
228209,48884,भद्राव्रत,n,n-----n--a,,,,/ˈbʱəd̪.ɹɑːʋ.ɹə.t̪ə/,भद्रा-व्रत,0
228210,48858,भद्रायुध,n,n-----m--a,,,,/ˈbʱəd̪.ɹɑː.ju.d̪ʰə/,भद्रायुध,0
228211,48859,भद्रायुस्,n,n-----m-su,,,,/ˈbʱəd̪.ɹɑː.jus/,भद्रायुस्,0
228212,48864,भद्राश्रम,n,n-----m--a,,,,/bʱəd̪ɹɑːɕɹəmə/,भद्राश्रम,0
228213,,भद्राश्रय,n,n-----n--a,,,,/bʱəd̪ɹɑːɕɹəjə/,भद्रा-श्रय,0
228214,48866,भद्राश्व,n,n-----n--a,,,,/bʱəd̪ɹɑːɕʋə/,भद्राश्व,0
228215,48865,भद्राश्व,n,n-----m--a,,,,/bʱəd̪ɹɑːɕʋə/,भद्राश्व,0
228216,48853,भद्राङ्ग,n,n-----m--a,,,,/ˈbʱəd̪.ɹɑːŋ.gə/,भद्राङ्ग,0
228217,48730,भदाक,a,ap----a--a,,,,/bʱə.d̪ɑː.kə/,भदाक,0
228218,,भग,a,ap----a--a,,ap----f--ā=>ा ap----f--ī=>ी,,/bʱə.gə/,भ॔ग,0
228220,48450,भग,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=भग",/bʱə.gə/,भ॔ग,0
228221,48451,भग,n,n-----n--a,,,,/bʱə.gə/,भ॔ग,0
228222,48466,भगभक्त,a,ap----a--a,,,,/bʱə.gə.ˈbʱək.t̪ə/,भ॔ग-भक्त,0
228223,48467,भगभक्षक,n,n-----m--a,,,,/bʱə.gə.ˈbʱək.ʂə.kə/,भ॔ग-भक्षक,0
228224,,भगदैवत,n,n-----n--a,,,,/bʱə.gə.d̪ɑːi.ʋə.t̪ə/,भ॔ग-दैवत,0
228225,,भगदैवत,a,ap----a--a,,,,/bʱə.gə.d̪ɑːi.ʋə.t̪ə/,भ॔ग-दैवत,0
228226,,भगदैवतमास,n,n-----m--a,,,,/bʱə.gə.d̪ɑːi.ʋə.t̪ə.mɑː.sə/,भ॔ग-दैवत-मास,0
228227,48456,भगदत्त,n,n-----m--a,,,,/bʱə.gə.ˈd̪ət̪.t̪ə/,भ॔ग-दत्त,0
228228,48459,भगदेव,a,ap----a--a,,,,/bʱə.gə.d̪eː.ʋə/,भ॔ग-देव,0
228229,,भगदेवत,a,ap----a--a,,ap----f--ā=>ा,,/bʱə.gə.d̪eː.ʋə.t̪ə/,भ॔ग-देवत,0
228230,,भगदेवता,n,n-----f--ā,,,,/bʱə.gə.d̪eː.ʋə.t̪ɑː/,भ॔ग-देवता,0
228231,48462,भगधेय,n,n-----m--a,,,,/bʱə.gə.d̪ʰeː.jə/,भ॔ग-धेय,0
228232,48457,भगदा,n,n-----f--ā,,,,/bʱə.gə.d̪ɑː/,भ॔ग-दा,0
228233,48458,भगदारण,n,n-----n--a,,,,/bʱə.gə.d̪ɑː.ɹə.ɳə/,भ॔ग-दारण,0
228234,48454,भगघ्न,n,n-----m--a,,,,/bʱə.ˈgəgʰ.nə/,भ॔ग-घ्न,0
228235,,भगहन्,n,n-----m--n,,,,/bʱə.gə.ɦən/,भ॔ग-हन्,0
228236,208695,भगहारिन्,n,n-----m--n,,,,/bʱə.gə.ɦɑː.ɹin/,भ॔ग-हारिन्,0
228237,48453,भगकाम,a,ap----a--a,,ap----f--ā=>ा,,/bʱə.gə.kɑː.mə/,भ॔ग-काम,0
228238,48371,भगल,n,n-----m--a,,,,/bʱə.gə.lə/,भगल,0
228239,48372,भगला,n,n-----f--ā,,,,/bʱə.gə.lɑː/,भगला,0
228240,48329,भगम,n,n-----m--a,,,,/bʱə.gə.mə/,भ-गम,0
228241,48463,भगनन्दा,n,n-----f--ā,,,,/bʱə.gə.nən.d̪ɑː/,भ॔ग-नन्दा,0
228242,48370,भगनराय,n,n-----m--a,,,,/bʱə.gə.nə.ɹɑː.jə/,भगनराय,0
228243,,भगनेत्रघ्न,n,n-----m--a,,,,/bʱə.gə.neːt̪.ˈɹəgʰ.nə/,भ॔ग-नेत्र-घ्न,0
228244,,भगनेत्रहन्,n,n-----m--n,,,,/bʱə.gə.neːt̪.ɹə.ɦən/,भ॔ग-नेत्र-हन्,0
228245,,भगनेत्रहर,n,n-----m--a,,,,/bʱə.gə.neːt̪.ɹə.ɦə.ɹə/,भ॔ग-नेत्र-हर,0
228246,,भगनेत्रहृत्,n,n-----m--c,,,,/bʱə.gə.neːt̪.ɹə.ɦɹ̩t̪/,भ॔ग-नेत्र-हृत्,0
228247,,भगनेत्रनिपातन,n,n-----m--a,,,,/bʱə.gə.neːt̪.ɹə.ni.pɑː.t̪ə.nə/,भ॔ग-नेत्र-निपातन,0
228248,,भगनेत्रान्तक,n,n-----m--a,,,,/bʱə.gə.neːt̪.ɹɑːn.t̪ə.kə/,भ॔ग-नेत्रान्तक,0
228249,,भगनेत्रापहारिन्,n,n-----m--n,,,,/bʱə.gə.neːt̪.ɹɑː.pə.ɦɑː.ɹin/,भ॔ग-नेत्रापहारिन्,0
228250,48465,भगपुर,n,n-----n--a,,,,/bʱə.gə.pu.ɹə/,भ॔ग-पुर,0
228251,,भगस्,n,n-----n-sa,,,,/bʱə.gəs/,भगस्,0
228252,48455,भगत्ति,n,n-----f--i,,,,/bʱə.ˈgət̪.t̪i/,भ॔ग-त्ति,0
228253,48480,भगवच्चरणारविन्दध्यान,n,n-----n--a,,,,/bʱə.gə.ˈʋət͡ɕ.t͡ɕə.ɹə.ɳɑː.ɹə.ʋin.ˈd̪əd̪ʰ.jɑː.nə/,भगवच्-चरणारविन्द-ध्यान,0
228254,48481,भगवच्छास्त्र,n,n-----n--a,,,,/bʱə.gə.ˈʋət͡ɕ.t͡ɕʰɑːs.t̪ɹə/,भगवच्-छास्त्र,0
228255,48498,भगवदर्चन,n,n-----n--a,,,,/bʱə.gə.ʋə.ˈd̪əɹ.t͡ɕə.nə/,भगवद्-अर्चन,0
228256,,भगवदर्चनमाहात्म्य,n,n-----n--a,,,,/bʱə.gə.ʋə.ˈd̪əɹ.t͡ɕə.nə.mɑː.ɦɑːt̪.mjə/,भगवद्-अर्चन-माहात्म्य,0
228257,,भगवदर्चनप्रस्ताव,n,n-----m--a,,,,/bʱə.gə.ʋə.ˈd̪əɹ.t͡ɕə.ˈnəp.ˈɹəs.t̪ɑː.ʋə/,भगवद्-अर्चन-प्रस्ताव,0
228258,,भगवद्भक्तिचन्द्रिकोल्लास,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.t̪i.t͡ɕən.d̪ɹi.koːl.lɑː.sə/,भगवद्-भक्ति-चन्द्रिकोल्लास,0
228259,,भगवद्भक्तिचन्द्रिका,n,n-----f--ā,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.t̪i.t͡ɕən.d̪ɹi.kɑː/,भगवद्-भक्ति-चन्द्रिका,0
228260,,भगवद्भक्तिमाहात्म्य,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.t̪i.mɑː.ɦɑːt̪.mjə/,भगवद्-भक्ति-माहात्म्य,0
228261,,भगवद्भक्तिनिर्णय,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.t̪i.ˈniɹ.ɳə.jə/,भगवद्-भक्ति-निर्णय,0
228262,,भगवद्भक्तिरसायण,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.t̪i.ɹə.sɑː.jə.ɳə/,भगवद्-भक्ति-रसायण,0
228263,,भगवद्भक्तिरत्नावली,n,n-----f--ī,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.t̪i.ˈɹət̪.nɑː.ʋə.liː/,भगवद्-भक्ति-रत्नावली,0
228264,,भगवद्भक्तिस्तोत्र,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.ˈt̪is.t̪oːt̪.ɹə/,भगवद्-भक्ति-स्तोत्र,0
228265,,भगवद्भक्तिसाधन,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.t̪i.sɑː.d̪ʰə.nə/,भगवद्-भक्ति-साधन,0
228266,,भगवद्भक्तिसारसंग्रह,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.t̪i.sɑː.ɹə.səŋ.gɹə.ɦə/,भगवद्-भक्ति-सार-संग्रह,0
228267,,भगवद्भक्तितरंगिणी,n,n-----f--ī,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.t̪i.t̪ə.ɹəŋ.gi.ɳiː/,भगवद्-भक्ति-तरंगिणी,0
228268,,भगवद्भक्तिविलास,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.t̪i.ʋi.lɑː.sə/,भगवद्-भक्ति-विलास,0
228269,,भगवद्भक्तिविवेक,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.ˈbʱək.t̪i.ʋi.ʋeː.kə/,भगवद्-भक्ति-विवेक,0
228270,48510,भगवद्भट्ट,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.ˈbʱəʈ.ʈə/,भगवद्-भट्ट,0
228271,48512,भगवद्भास्कर,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.bʱɑːs.kə.ɹə/,भगवद्-भास्कर,0
228272,48511,भगवद्भावक,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.bʱɑː.ʋə.kə/,भगवद्-भावक,0
228273,,भगवद्धर्मवर्णन,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.ˈd̪ʰəɹ.mə.ˈʋəɹ.ɳə.nə/,भगवद्-धर्म-वर्णन,0
228274,,भगवद्ध्यानमुक्तावली,n,n-----f--ī,,,,/bʱə.gə.ˈʋəd̪.d̪ʰjɑː.nə.ˈmuk.t̪ɑː.ʋə.liː/,भगवद्-ध्यान-मुक्तावली,0
228275,,भगवद्ध्यानसोपान,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.d̪ʰjɑː.nə.soː.pɑː.nə/,भगवद्-ध्यान-सोपान,0
228276,48508,भगवद्द्रुम,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.d̪ɹu.mə/,भगवद्-द्रुम,0
228277,48506,भगवद्दास,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.d̪ɑː.sə/,भगवद्-दास,0
228278,48507,भगवद्दृश,a,ap----a--a,,ap----f--ī=>ी,,/bʱə.gə.ˈʋəd̪.d̪ɹ̩.ɕə/,भगवद्-दृश,0
228398,,भग्नजानु,n,n-----m--u,,,,/ˈbʱəg.nə.d͡ʑɑː.nu/,भग्न-जानु,0
228279,48505,भगवद्गोविन्द,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.goː.ʋin.d̪ə/,भगवद्-गोविन्द,0
228280,,भगवद्गुणदर्पण,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.gu.ɳə.ˈd̪əɹ.pə.ɳə/,भगवद्-गुण-दर्पण,0
228281,,भगवद्गुणसारसंग्रह,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.gu.ɳə.sɑː.ɹə.səŋ.gɹə.ɦə/,भगवद्-गुण-सार-संग्रह,0
228282,48504,भगवद्गीता,n,n-----f--ā,,,n-----n--a=भगवद्गीतात,/bʱə.gə.ˈʋəd̪.giː.t̪ɑː/,भगवद्-गीता,0
228283,,भगवद्गीताभावप्रकाश,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.giː.t̪ɑː.bʱɑː.ˈʋəp.ɹə.kɑː.ɕə/,भगवद्-गीता-भाव-प्रकाश,0
228284,,भगवद्गीताभाष्य,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.giː.t̪ɑː.bʱɑːʂ.jə/,भगवद्-गीता-भाष्य,0
228285,,भगवद्गीताभाष्यविवरण,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.giː.t̪ɑː.bʱɑːʂ.jə.ʋi.ʋə.ɹə.ɳə/,भगवद्-गीता-भाष्य-विवरण,0
228286,,भगवद्गीताबोधक,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.giː.t̪ɑː.boː.d̪ʰə.kə/,भगवद्-गीता-बोधक,0
228287,,भगवद्गीतागूढार्थदीपिका,n,n-----f--ā,,,,/bʱə.gə.ˈʋəd̪.giː.t̪ɑː.guː.ɖʰɑːɹ.t̪ʰə.d̪iː.pi.kɑː/,भगवद्-गीता-गूढार्थ-दीपिका,0
228288,,भगवद्गीताहेतुनिर्णय,n,n-----m--a,,,,/bʱə.gə.ˈʋəd̪.giː.t̪ɑː.ɦeː.t̪u.ˈniɹ.ɳə.jə/,भगवद्-गीता-हेतु-निर्णय,0
228289,,भगवद्गीतालघुव्याख्या,n,n-----f--ā,,,,/bʱə.gə.ˈʋəd̪.giː.t̪ɑː.lə.ˈgʰuʋ.jɑːkʰ.jɑː/,भगवद्-गीता-लघु-व्याख्या,0
228290,,भगवद्गीतालक्षाभरण,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.giː.t̪ɑː.ˈlək.ʂɑː.bʱə.ɹə.ɳə/,भगवद्-गीता-लक्षाभरण,0
228291,,भगवद्गीतामाहात्म्य,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.giː.t̪ɑː.mɑː.ɦɑːt̪.mjə/,भगवद्-गीता-माहात्म्य,0
228292,,भगवद्गीताप्रस्थान,n,n-----n--a,,,,/bʱə.gə.ˈʋəd̪.giː.t̪ɑːp.ˈɹəs.t̪ʰɑː.nə/,भगवद्-गीता-प्रस्थान,0
